method,pos_file,neg_file,no_selected_kmers,kmers_length,combination_distance, preselect_method,svm_select_method,no_fold,ROC AUC,PR AUC
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,10,tTest,2+n,5,0.545554,0.107940
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,30,tTest,2+n,5,0.544649,0.115820
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,50,tTest,2+n,5,0.543758,0.114981
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,100,tTest,2+n,5,0.545653,0.111850
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,100,6,200,tTest,2+n,5,0.549476,0.117444
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,10,tTest,2+n,5,0.543286,0.109616
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,30,tTest,2+n,5,0.533778,0.108934
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,50,tTest,2+n,5,0.553957,0.122545
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,100,tTest,2+n,5,0.540443,0.113994
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,50,6,200,tTest,2+n,5,0.519112,0.104831
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,10,tTest,2+n,5,0.543920,0.108629
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,30,tTest,2+n,5,0.534295,0.109977
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,50,tTest,2+n,5,0.538166,0.112024
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,100,tTest,2+n,5,0.543266,0.111863
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,30,6,200,tTest,2+n,5,0.539244,0.113829
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,10,tTest,2+n,5,0.544558,0.107919
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,30,tTest,2+n,5,0.541464,0.112195
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,50,tTest,2+n,5,0.540935,0.113475
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,100,tTest,2+n,5,0.546764,0.112298
enhancer_combined_svm,3_GATA6_diffCell_pos,3_GATA6_diffCell_nullx10,10,6,200,tTest,2+n,5,0.568280,0.122284
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,10,tTest,2+n,5,0.835632,0.385368
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,30,tTest,2+n,5,0.842641,0.397930
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,50,tTest,2+n,5,0.848174,0.419300
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,100,tTest,2+n,5,0.855145,0.441006
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,100,6,200,tTest,2+n,5,0.851111,0.421390
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,10,tTest,2+n,5,0.838282,0.389928
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,30,tTest,2+n,5,0.844860,0.397492
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,50,tTest,2+n,5,0.852063,0.410614
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,100,tTest,2+n,5,0.851470,0.423140
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,50,6,200,tTest,2+n,5,0.856295,0.435676
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,10,tTest,2+n,5,0.838362,0.391656
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,30,tTest,2+n,5,0.831166,0.381780
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,50,tTest,2+n,5,0.841066,0.390681
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,100,tTest,2+n,5,0.851371,0.409062
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,30,6,200,tTest,2+n,5,0.849250,0.416007
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,10,tTest,2+n,5,0.829616,0.382392
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,30,tTest,2+n,5,0.836617,0.381274
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,50,tTest,2+n,5,0.836755,0.378736
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,100,tTest,2+n,5,0.840277,0.385011
enhancer_combined_svm,4_CDX2_diffCell_pos,4_CDX2_diffCell_nullx10,10,6,200,tTest,2+n,5,0.841607,0.394389
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,10,tTest,2+n,5,0.885636,0.503333
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,30,tTest,2+n,5,0.899863,0.544725
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,50,tTest,2+n,5,0.905857,0.562293
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,100,tTest,2+n,5,0.914148,0.604444
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,100,6,200,tTest,2+n,5,0.913052,0.591824
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,10,tTest,2+n,5,0.873511,0.469445
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,30,tTest,2+n,5,0.893785,0.525718
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,50,tTest,2+n,5,0.900211,0.548487
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,100,tTest,2+n,5,0.911663,0.580585
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,50,6,200,tTest,2+n,5,0.905341,0.567612
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,10,tTest,2+n,5,0.872279,0.476979
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,30,tTest,2+n,5,0.882580,0.502894
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,50,tTest,2+n,5,0.886829,0.519221
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,100,tTest,2+n,5,0.903782,0.570578
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,30,6,200,tTest,2+n,5,0.899363,0.553584
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,10,tTest,2+n,5,0.868360,0.469625
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,30,tTest,2+n,5,0.871956,0.472265
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,50,tTest,2+n,5,0.876296,0.495142
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,100,tTest,2+n,5,0.880759,0.512827
enhancer_combined_svm,1_TAL1_jurkat_pos,1_TAL1_jurkat_nullx10,10,6,200,tTest,2+n,5,0.884322,0.513639
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,10,tTest,2+n,5,0.797962,0.299629
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,30,tTest,2+n,5,0.798186,0.305150
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,50,tTest,2+n,5,0.801200,0.309325
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,100,tTest,2+n,5,0.799059,0.308920
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,100,6,200,tTest,2+n,5,0.797029,0.298077
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,10,tTest,2+n,5,0.794897,0.296695
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,30,tTest,2+n,5,0.802116,0.308692
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,50,tTest,2+n,5,0.805128,0.310265
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,100,tTest,2+n,5,0.800722,0.307658
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,50,6,200,tTest,2+n,5,0.799426,0.304335
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,10,tTest,2+n,5,0.797392,0.295658
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,30,tTest,2+n,5,0.799780,0.306732
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,50,tTest,2+n,5,0.803322,0.300229
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,100,tTest,2+n,5,0.810105,0.323900
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,30,6,200,tTest,2+n,5,0.800165,0.306053
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,10,tTest,2+n,5,0.798088,0.300153
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,30,tTest,2+n,5,0.798300,0.295984
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,50,tTest,2+n,5,0.802538,0.301782
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,100,tTest,2+n,5,0.800459,0.309580
enhancer_combined_svm,10_H3K4me2_diffCell_pos,10_H3K4me2_diffCell_nullx10,10,6,200,tTest,2+n,5,0.799718,0.305208
